"";"tourney_id";"tourney_name";"surface";"draw_size";"tourney_level";"match_num";"winner_id";"winner_name";"winner_hand";"winner_ht";"winner_ioc";"winner_age";"loser_id";"loser_name";"loser_hand";"loser_ht";"loser_ioc";"loser_age";"score";"best_of";"round";"minutes";"w_ace";"w_df";"w_svpt";"w_1stIn";"w_1stWon";"w_2ndWon";"w_SvGms";"w_bpSaved";"w_bpFaced";"l_ace";"l_df";"l_svpt";"l_1stIn";"l_1stWon";"l_2ndWon";"l_SvGms";"l_bpSaved";"l_bpFaced";"winner_rank";"winner_rank_points";"loser_rank";"loser_rank_points";"W1";"W2";"W3";"W4";"W5";"L1";"L2";"L3";"L4";"L5";"tourney_start_date";"year";"match_id";"Time";"y";"transformed_winner_rank";"transformed_loser_rank";"player_i_id";"player_i_name";"player_j_id";"player_j_name";"transformed_rank_i";"transformed_rank_j";"diff_transformed_rank";"age_i";"age_j";"diff_age";"height_i";"height_j";"diff_height";"w_bp_saved_ratio";"l_bp_saved_ratio";"bp_saved_ratio_i";"bp_saved_ratio_j";"diff_bp_saved_ratio";"w_bp_chances";"l_bp_chances";"w_bp_lost";"l_bp_lost";"w_bp_won";"l_bp_won";"bp_won_i";"bp_won_j";"diff_bp_won";"I_grass";"I_clay";"I_hard"
"829480";"2021-0403";"Miami Masters";"Hard";"128";"Masters";91;132;"Mikael Ymer";"R";183;"SWE";22,5;5;"Nikoloz Basilashvili";"R";185;"GEO";29;"6-3 4-6 6-4";3;"R64";132;1;1;95;73;41;11;15;4;10;1;5;80;45;26;15;14;5;12;95;820;38;1645;6;4;6;NA;NA;3;6;4;NA;NA;2021-03-22;2021;"2021-0403:91";896;0;1,43014439166905;2,75207248655641;5;"Nikoloz Basilashvili";132;"Mikael Ymer";2,75207248655641;1,43014439166905;1,32192809488736;29;22,5;6,5;185;183;2;0,4;0,416666666666667;0,416666666666667;0,4;0,0166666666666667;12;10;5;4;7;6;6;7;-1;0;0;1
"829481";"2021-0403";"Miami Masters";"Hard";"128";"Masters";92;113;"Emil Ruusuvuori";"R";188;"FIN";21,9;133;"Alexander Zverev";"R";198;"GER";23,9;"1-6 6-3 6-1";3;"R64";124;0;5;76;46;32;10;12;3;8;11;7;78;45;27;12;11;12;18;83;881;7;6070;1;6;6;NA;NA;6;3;1;NA;NA;2021-03-22;2021;"2021-0403:92";897;1;1,62496056865308;5,1926450779424;113;"Emil Ruusuvuori";133;"Alexander Zverev";1,62496056865308;5,1926450779424;-3,56768450928932;21,9;23,9;-2;188;198;-10;0,375;0,666666666666667;0,375;0,666666666666667;-0,291666666666667;18;8;12;3;6;5;6;5;1;0;0;1
"829483";"2021-0403";"Miami Masters";"Hard";"128";"Masters";94;123;"Jan Lennard Struff";"R";193;"GER";30,9;8;"Ricardas Berankis";"R";175;"LTU";30,7;"6-3 6-4";3;"R64";99;10;3;67;38;32;12;10;5;6;2;9;91;65;40;9;9;12;15;42;1450;89;860;6;6;NA;NA;NA;3;4;NA;NA;NA;2021-03-22;2021;"2021-0403:94";898;0;2,60768257722124;1,5242665690336;8;"Ricardas Berankis";123;"Jan Lennard Struff";1,5242665690336;2,60768257722124;-1,08341600818764;30,7;30,9;-0,199999999999999;175;193;-18;0,833333333333333;0,8;0,8;0,833333333333333;-0,0333333333333333;15;6;12;5;3;1;1;3;-2;0;0;1
"829484";"2021-0403";"Miami Masters";"Hard";"128";"Masters";95;60;"John Isner";"R";206;"USA";35,9;85;"Mackenzie Mcdonald";"R";178;"USA";25,9;"2-6 6-3 7-5";3;"R64";108;15;1;82;57;44;14;15;1;3;8;3;78;53;42;12;14;3;5;28;1850;120;633;2;6;7;NA;NA;6;3;5;NA;NA;2021-03-22;2021;"2021-0403:95";899;1;3,1926450779424;1,09310940439148;60;"John Isner";85;"Mackenzie Mcdonald";3,1926450779424;1,09310940439148;2,09953567355091;35,9;25,9;10;206;178;28;0,333333333333333;0,6;0,333333333333333;0,6;-0,266666666666667;5;3;3;1;2;2;2;2;0;0;0;1
"829485";"2021-0403";"Miami Masters";"Hard";"128";"Masters";96;4;"Felix Auger Aliassime";"R";193;"CAN";20,6;57;"Pierre Hugues Herbert";"R";188;"FRA";30;"6-4 6-4";3;"R64";92;2;5;58;36;29;8;10;3;5;5;1;60;29;17;17;10;4;8;18;2561;74;972;6;6;NA;NA;NA;4;4;NA;NA;NA;2021-03-22;2021;"2021-0403:96";900;1;3,83007499855769;1,79054663437105;4;"Felix Auger Aliassime";57;"Pierre Hugues Herbert";3,83007499855769;1,79054663437105;2,03952836418664;20,6;30;-9,4;193;188;5;0,6;0,5;0,6;0,5;0,1;8;5;4;3;4;2;4;2;2;0;0;1
"829486";"2021-0403";"Miami Masters";"Hard";"128";"Masters";97;80;"Dusan Lajovic";"R";180;"SRB";30,7;37;"Ernesto Escobedo";"R";185;"USA";24,7;"6-2 6-3";3;"R64";73;6;0;42;27;21;12;8;2;2;3;1;58;34;24;7;9;2;6;26;1895;205;343;6;6;NA;NA;NA;2;3;NA;NA;NA;2021-03-22;2021;"2021-0403:97";901;0;3,29956028185891;0,320519900494554;37;"Ernesto Escobedo";80;"Dusan Lajovic";0,320519900494554;3,29956028185891;-2,97904038136435;24,7;30,7;-6;185;180;5;1;0,333333333333333;0,333333333333333;1;-0,666666666666667;6;2;2;2;4;0;0;4;-4;0;0;1
"829487";"2021-0403";"Miami Masters";"Hard";"128";"Masters";98;126;"Frances Tiafoe";"R";188;"USA";23,1;39;"Daniel Evans";"R";175;"GBR";30,8;"6-7(5) 6-3 6-3";3;"R64";170;10;1;96;64;50;15;15;3;4;8;3;103;57;41;20;15;4;8;58;1120;29;1813;6;6;6;NA;NA;7;3;3;NA;NA;2021-03-22;2021;"2021-0403:98";902;0;2,14201900487243;3,14201900487243;39;"Daniel Evans";126;"Frances Tiafoe";3,14201900487243;2,14201900487243;1;30,8;23,1;7,7;175;188;-13;0,75;0,5;0,5;0,75;-0,25;8;4;4;3;4;1;1;4;-3;0;0;1
"829488";"2021-0403";"Miami Masters";"Hard";"128";"Masters";99;104;"Alexei Popyrin";"R";196;"AUS";21,6;99;"Reilly Opelka";"R";211;"USA";23,5;"6-4 6-2";3;"R64";65;13;1;54;34;28;12;9;3;3;12;3;52;31;20;11;9;3;6;86;873;41;1457;6;6;NA;NA;NA;4;2;NA;NA;NA;2021-03-22;2021;"2021-0403:99";903;0;1,5737352452979;2,64244799538192;99;"Reilly Opelka";104;"Alexei Popyrin";2,64244799538192;1,5737352452979;1,06871275008401;23,5;21,6;1,9;211;196;15;1;0,5;0,5;1;-0,5;6;3;3;3;3;0;0;3;-3;0;0;1
"829490";"2021-0403";"Miami Masters";"Hard";"128";"Masters";101;127;"Stefanos Tsitsipas";"R";193;"GRE";22,6;96;"Kei Nishikori";"R";178;"JPN";31,2;"6-3 3-6 6-1";3;"R32";116;12;0;65;45;40;11;13;1;2;1;0;87;57;35;16;12;7;10;5;6950;39;1513;6;3;6;NA;NA;3;6;1;NA;NA;2021-03-22;2021;"2021-0403:101";904;0;5,67807190511264;2,71459778113775;96;"Kei Nishikori";127;"Stefanos Tsitsipas";2,71459778113775;5,67807190511264;-2,96347412397489;31,2;22,6;8,6;178;193;-15;0,5;0,7;0,7;0,5;0,2;10;2;7;1;3;1;1;3;-2;0;0;1
"829491";"2021-0403";"Miami Masters";"Hard";"128";"Masters";102;121;"Lorenzo Sonego";"R";191;"ITA";25,8;46;"Daniel Elahi Galan";"R";191;"COL";24,7;"7-6(6) 6-3";3;"R32";111;7;3;74;49;36;14;11;2;3;0;1;68;43;31;11;10;4;6;34;1668;113;702;7;6;NA;NA;NA;6;3;NA;NA;NA;2021-03-22;2021;"2021-0403:102";905;0;2,91253715874966;1,17982103758481;46;"Daniel Elahi Galan";121;"Lorenzo Sonego";1,17982103758481;2,91253715874966;-1,73271612116485;24,7;25,8;-1,1;191;191;0;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;0;6;3;4;2;2;1;1;2;-1;0;0;1
"829492";"2021-0403";"Miami Masters";"Hard";"128";"Masters";103;109;"Milos Raonic";"R";196;"CAN";30,2;58;"Ugo Humbert";"L";188;"FRA";22,7;"6-4 7-5";3;"R32";99;12;3;68;44;34;13;11;3;3;9;1;66;41;28;15;11;3;5;19;2450;30;1790;6;7;NA;NA;NA;4;5;NA;NA;NA;2021-03-22;2021;"2021-0403:103";906;0;3,75207248655641;3,09310940439148;58;"Ugo Humbert";109;"Milos Raonic";3,09310940439148;3,75207248655641;-0,658963082164933;22,7;30,2;-7,5;188;196;-8;1;0,6;0,6;1;-0,4;5;3;3;3;2;0;0;2;-2;0;0;1
"829493";"2021-0403";"Miami Masters";"Hard";"128";"Masters";104;59;"Hubert Hurkacz";"R";196;"POL";24,1;117;"Denis Shapovalov";"L";185;"CAN";21,9;"6-3 7-6(6)";3;"R32";92;2;1;69;47;38;15;11;3;3;4;1;61;44;35;8;10;0;1;37;1645;11;3000;6;7;NA;NA;NA;3;6;NA;NA;NA;2021-03-22;2021;"2021-0403:104";907;1;2,79054663437105;4,5405683813627;59;"Hubert Hurkacz";117;"Denis Shapovalov";2,79054663437105;4,5405683813627;-1,75002174699165;24,1;21,9;2,2;196;185;11;1;0;1;0;1;1;3;0;3;1;0;1;0;1;0;0;1
"829494";"2021-0403";"Miami Masters";"Hard";"128";"Masters";105;110;"Andrey Rublev";"R";188;"RUS";23,4;45;"Marton Fucsovics";"R";188;"HUN";29,1;"6-2 6-1";3;"R32";52;2;1;40;26;23;7;7;1;1;0;1;45;34;15;3;8;1;6;8;5101;40;1462;6;6;NA;NA;NA;2;1;NA;NA;NA;2021-03-22;2021;"2021-0403:105";908;0;5;2,67807190511264;45;"Marton Fucsovics";110;"Andrey Rublev";2,67807190511264;5;-2,32192809488736;29,1;23,4;5,7;188;188;0;1;0,166666666666667;0,166666666666667;1;-0,833333333333333;6;1;1;1;5;0;0;5;-5;0;0;1
"829495";"2021-0403";"Miami Masters";"Hard";"128";"Masters";106;19;"Marin Cilic";"R";198;"CRO";32,4;93;"Lorenzo Musetti";"R";185;"ITA";19;"6-3 6-4";3;"R32";74;9;2;55;28;24;18;10;2;2;5;1;51;37;24;9;9;1;3;45;1373;94;823;6;6;NA;NA;NA;3;4;NA;NA;NA;2021-03-22;2021;"2021-0403:106";909;1;2,50814690367033;1,44541114832236;19;"Marin Cilic";93;"Lorenzo Musetti";2,50814690367033;1,44541114832236;1,06273575534796;32,4;19;13,4;198;185;13;1;0,333333333333333;1;0,333333333333333;0,666666666666667;3;2;1;2;2;0;2;0;2;0;0;1
"829496";"2021-0403";"Miami Masters";"Hard";"128";"Masters";107;72;"Sebastian Korda";"R";196;"USA";20,7;64;"Aslan Karatsev";"R";185;"RUS";27,5;"6-3 6-0";3;"R32";67;3;0;42;21;18;13;7;2;2;1;4;50;26;16;7;8;4;9;87;865;27;1888;6;6;NA;NA;NA;3;0;NA;NA;NA;2021-03-22;2021;"2021-0403:107";910;0;1,55705650415127;3,24511249783653;64;"Aslan Karatsev";72;"Sebastian Korda";3,24511249783653;1,55705650415127;1,68805599368526;27,5;20,7;6,8;185;196;-11;1;0,444444444444444;0,444444444444444;1;-0,555555555555556;9;2;4;2;5;0;0;5;-5;0;0;1
"829497";"2021-0403";"Miami Masters";"Hard";"128";"Masters";108;115;"Diego Schwartzman";"R";170;"ARG";28,5;82;"Adrian Mannarino";"L";183;"FRA";32,7;"6-1 6-4";3;"R32";75;1;1;47;31;25;11;9;0;0;5;1;48;33;19;9;8;2;5;9;3640;36;1661;6;6;NA;NA;NA;1;4;NA;NA;NA;2021-03-22;2021;"2021-0403:108";911;0;4,83007499855769;2,83007499855769;82;"Adrian Mannarino";115;"Diego Schwartzman";2,83007499855769;4,83007499855769;-2;32,7;28,5;4,2;183;170;13;1,5;0,4;0,4;1,5;-1,1;5;0;2;0;3;0;0;3;-3;0;0;1
"829498";"2021-0403";"Miami Masters";"Hard";"128";"Masters";109;13;"Alexander Bublik";"R";196;"KAZ";23,7;33;"James Duckworth";"R";183;"AUS";29,1;"6-4 6-4";3;"R32";83;10;3;56;35;26;12;10;2;4;2;1;66;35;23;14;10;8;12;44;1385;104;771;6;6;NA;NA;NA;4;4;NA;NA;NA;2021-03-22;2021;"2021-0403:109";912;1;2,5405683813627;1,29956028185891;13;"Alexander Bublik";33;"James Duckworth";2,5405683813627;1,29956028185891;1,24100809950379;23,7;29,1;-5,4;196;183;13;0,5;0,666666666666667;0,5;0,666666666666667;-0,166666666666667;12;4;8;2;4;2;4;2;2;0;0;1
"829499";"2021-0403";"Miami Masters";"Hard";"128";"Masters";110;44;"Taylor Fritz";"R";193;"USA";23,3;98;"Cameron Norrie";"L";188;"GBR";25,5;"6-4 3-6 6-1";3;"R32";111;7;5;97;57;42;19;13;3;4;9;1;70;49;34;11;13;2;5;32;1775;56;1140;6;3;6;NA;NA;4;6;1;NA;NA;2021-03-22;2021;"2021-0403:110";913;1;3;2,1926450779424;44;"Taylor Fritz";98;"Cameron Norrie";3;2,1926450779424;0,807354922057604;23,3;25,5;-2,2;193;188;5;0,75;0,4;0,75;0,4;0,35;5;4;2;3;3;1;3;1;2;0;0;1
"829500";"2021-0403";"Miami Masters";"Hard";"128";"Masters";111;119;"Jannik Sinner";"R";188;"ITA";19,5;67;"Karen Khachanov";"R";198;"RUS";24,8;"4-6 7-6(2) 6-4";3;"R32";170;0;4;111;71;50;23;16;7;10;3;0;118;69;47;28;16;10;13;31;1789;22;2200;4;7;6;NA;NA;6;6;4;NA;NA;2021-03-22;2021;"2021-0403:111";914;0;3,04580368961313;3,5405683813627;67;"Karen Khachanov";119;"Jannik Sinner";3,5405683813627;3,04580368961313;0,494764691749578;24,8;19,5;5,3;198;188;10;0,7;0,769230769230769;0,769230769230769;0,7;0,0692307692307693;13;10;10;7;3;3;3;3;0;0;0;1
"829501";"2021-0403";"Miami Masters";"Hard";"128";"Masters";112;113;"Emil Ruusuvuori";"R";188;"FIN";21,9;132;"Mikael Ymer";"R";183;"SWE";22,5;"4-6 6-1 7-5";3;"R32";137;3;6;92;64;40;11;15;6;12;1;3;73;42;22;11;14;2;10;83;881;95;820;4;6;7;NA;NA;6;1;5;NA;NA;2021-03-22;2021;"2021-0403:112";915;1;1,62496056865308;1,43014439166905;113;"Emil Ruusuvuori";132;"Mikael Ymer";1,62496056865308;1,43014439166905;0,194816176984023;21,9;22,5;-0,600000000000001;188;183;5;0,5;0,2;0,5;0,2;0,3;10;12;2;6;8;6;8;6;2;0;0;1
"829502";"2021-0403";"Miami Masters";"Hard";"128";"Masters";113;6;"Roberto Bautista Agut";"R";183;"ESP";32,9;123;"Jan Lennard Struff";"R";193;"GER";30,9;"4-6 6-3 6-2";3;"R32";111;5;2;77;56;41;8;14;1;4;8;2;82;50;31;14;13;1;6;12;2910;42;1450;4;6;6;NA;NA;6;3;2;NA;NA;2021-03-22;2021;"2021-0403:113";916;1;4,41503749927884;2,60768257722124;6;"Roberto Bautista Agut";123;"Jan Lennard Struff";4,41503749927884;2,60768257722124;1,8073549220576;32,9;30,9;2;183;193;-10;0,25;0,166666666666667;0,25;0,166666666666667;0,0833333333333333;6;4;1;1;5;3;5;3;2;0;0;1
"829503";"2021-0403";"Miami Masters";"Hard";"128";"Masters";114;60;"John Isner";"R";206;"USA";35,9;4;"Felix Auger Aliassime";"R";193;"CAN";20,6;"7-6(5) 7-6(5)";3;"R32";109;16;1;77;57;47;12;12;0;0;11;5;74;56;48;9;12;0;0;28;1850;18;2561;7;7;NA;NA;NA;6;6;NA;NA;NA;2021-03-22;2021;"2021-0403:114";917;0;3,1926450779424;3,83007499855769;4;"Felix Auger Aliassime";60;"John Isner";3,83007499855769;3,1926450779424;0,637429920615292;20,6;35,9;-15,3;193;206;-13;1,5;1,5;1,5;1,5;0;0;0;0;0;0;0;0;0;0;0;0;1
"829504";"2021-0403";"Miami Masters";"Hard";"128";"Masters";115;126;"Frances Tiafoe";"R";188;"USA";23,1;80;"Dusan Lajovic";"R";180;"SRB";30,7;"1-6 7-5 6-3";3;"R32";119;6;2;87;60;41;16;14;4;6;7;2;83;57;42;14;14;5;7;58;1120;26;1895;1;7;6;NA;NA;6;5;3;NA;NA;2021-03-22;2021;"2021-0403:115";918;0;2,14201900487243;3,29956028185891;80;"Dusan Lajovic";126;"Frances Tiafoe";3,29956028185891;2,14201900487243;1,15754127698648;30,7;23,1;7,6;180;188;-8;0,666666666666667;0,714285714285714;0,714285714285714;0,666666666666667;0,0476190476190477;7;6;5;4;2;2;2;2;0;0;0;1
"829505";"2021-0403";"Miami Masters";"Hard";"128";"Masters";116;86;"Daniil Medvedev";"R";198;"RUS";25,1;104;"Alexei Popyrin";"R";196;"AUS";21,6;"7-6(3) 6-7(7) 6-4";3;"R32";157;10;6;98;49;45;27;17;0;1;8;7;129;74;54;26;17;7;9;2;9940;86;873;7;6;6;NA;NA;6;7;4;NA;NA;2021-03-22;2021;"2021-0403:116";919;1;7;1,5737352452979;86;"Daniil Medvedev";104;"Alexei Popyrin";7;1,5737352452979;5,4262647547021;25,1;21,6;3,5;198;196;2;0;0,777777777777778;0;0,777777777777778;-0,777777777777778;9;1;7;0;2;1;2;1;1;0;0;1
"829506";"2021-0403";"Miami Masters";"Hard";"128";"Masters";117;127;"Stefanos Tsitsipas";"R";193;"GRE";22,6;121;"Lorenzo Sonego";"R";191;"ITA";25,8;"6-2 7-6(2)";3;"R16";91;3;0;58;38;34;11;10;0;0;3;2;63;43;28;13;10;2;4;5;6950;34;1668;6;7;NA;NA;NA;2;6;NA;NA;NA;2021-03-22;2021;"2021-0403:117";920;0;5,67807190511264;2,91253715874966;121;"Lorenzo Sonego";127;"Stefanos Tsitsipas";2,91253715874966;5,67807190511264;-2,76553474636298;25,8;22,6;3,2;191;193;-2;1,5;0,5;0,5;1,5;-1;4;0;2;0;2;0;0;2;-2;0;0;1
"829507";"2021-0403";"Miami Masters";"Hard";"128";"Masters";118;59;"Hubert Hurkacz";"R";196;"POL";24,1;109;"Milos Raonic";"R";196;"CAN";30,2;"4-6 6-3 7-6(4)";3;"R16";140;14;4;100;67;54;17;16;1;2;12;5;104;62;47;24;15;10;11;37;1645;19;2450;4;6;7;NA;NA;6;3;6;NA;NA;2021-03-22;2021;"2021-0403:118";921;1;2,79054663437105;3,75207248655641;59;"Hubert Hurkacz";109;"Milos Raonic";2,79054663437105;3,75207248655641;-0,961525852185365;24,1;30,2;-6,1;196;196;0;0,5;0,909090909090909;0,5;0,909090909090909;-0,409090909090909;11;2;10;1;1;1;1;1;0;0;0;1
"829508";"2021-0403";"Miami Masters";"Hard";"128";"Masters";119;110;"Andrey Rublev";"R";188;"RUS";23,4;19;"Marin Cilic";"R";198;"CRO";32,4;"6-4 6-4";3;"R16";81;6;1;52;35;29;11;10;0;0;6;4;68;37;28;14;10;0;2;8;5101;45;1373;6;6;NA;NA;NA;4;4;NA;NA;NA;2021-03-22;2021;"2021-0403:119";922;0;5;2,50814690367033;19;"Marin Cilic";110;"Andrey Rublev";2,50814690367033;5;-2,49185309632967;32,4;23,4;9;198;188;10;1,5;0;0;1,5;-1,5;2;0;0;0;2;0;0;2;-2;0;0;1
"829509";"2021-0403";"Miami Masters";"Hard";"128";"Masters";120;72;"Sebastian Korda";"R";196;"USA";20,7;115;"Diego Schwartzman";"R";170;"ARG";28,5;"6-3 4-6 7-5";3;"R16";155;8;5;101;62;45;20;16;5;8;1;5;103;58;33;27;15;7;11;87;865;9;3640;6;4;7;NA;NA;3;6;5;NA;NA;2021-03-22;2021;"2021-0403:120";923;1;1,55705650415127;4,83007499855769;72;"Sebastian Korda";115;"Diego Schwartzman";1,55705650415127;4,83007499855769;-3,27301849440642;20,7;28,5;-7,8;196;170;26;0,625;0,636363636363636;0,625;0,636363636363636;-0,0113636363636364;11;8;7;5;4;3;4;3;1;0;0;1
"829510";"2021-0403";"Miami Masters";"Hard";"128";"Masters";121;13;"Alexander Bublik";"R";196;"KAZ";23,7;44;"Taylor Fritz";"R";193;"USA";23,3;"6-7(5) 6-3 6-4";3;"R16";132;23;8;116;69;50;19;16;8;11;5;1;83;55;39;15;15;1;6;44;1385;32;1775;6;6;6;NA;NA;7;3;4;NA;NA;2021-03-22;2021;"2021-0403:121";924;1;2,5405683813627;3;13;"Alexander Bublik";44;"Taylor Fritz";2,5405683813627;3;-0,459431618637297;23,7;23,3;0,399999999999999;196;193;3;0,727272727272727;0,166666666666667;0,727272727272727;0,166666666666667;0,560606060606061;6;11;1;8;5;3;5;3;2;0;0;1
"829511";"2021-0403";"Miami Masters";"Hard";"128";"Masters";122;119;"Jannik Sinner";"R";188;"ITA";19,5;113;"Emil Ruusuvuori";"R";188;"FIN";21,9;"6-3 6-2";3;"R16";69;4;1;53;39;28;7;9;1;2;0;3;46;28;15;10;8;0;4;31;1789;83;881;6;6;NA;NA;NA;3;2;NA;NA;NA;2021-03-22;2021;"2021-0403:122";925;0;3,04580368961313;1,62496056865308;113;"Emil Ruusuvuori";119;"Jannik Sinner";1,62496056865308;3,04580368961313;-1,42084312096005;21,9;19,5;2,4;188;188;0;0,5;0;0;0,5;-0,5;4;2;0;1;4;1;1;4;-3;0;0;1
"829512";"2021-0403";"Miami Masters";"Hard";"128";"Masters";123;6;"Roberto Bautista Agut";"R";183;"ESP";32,9;60;"John Isner";"R";206;"USA";35,9;"6-3 4-6 7-6(7)";3;"R16";138;4;2;93;62;47;23;15;5;6;23;1;97;65;51;15;16;0;2;12;2910;28;1850;6;4;7;NA;NA;3;6;6;NA;NA;2021-03-22;2021;"2021-0403:123";926;1;4,41503749927884;3,1926450779424;6;"Roberto Bautista Agut";60;"John Isner";4,41503749927884;3,1926450779424;1,22239242133645;32,9;35,9;-3;183;206;-23;0,833333333333333;0;0,833333333333333;0;0,833333333333333;2;6;0;5;2;1;2;1;1;0;0;1
"829513";"2021-0403";"Miami Masters";"Hard";"128";"Masters";124;86;"Daniil Medvedev";"R";198;"RUS";25,1;126;"Frances Tiafoe";"R";188;"USA";23,1;"6-4 6-3";3;"R16";92;11;3;60;38;30;13;10;2;3;0;0;56;34;19;12;9;1;4;2;9940;58;1120;6;6;NA;NA;NA;4;3;NA;NA;NA;2021-03-22;2021;"2021-0403:124";927;1;7;2,14201900487243;86;"Daniil Medvedev";126;"Frances Tiafoe";7;2,14201900487243;4,85798099512757;25,1;23,1;2;198;188;10;0,666666666666667;0,25;0,666666666666667;0,25;0,416666666666667;4;3;1;2;3;1;3;1;2;0;0;1
"829514";"2021-0403";"Miami Masters";"Hard";"128";"Masters";125;59;"Hubert Hurkacz";"R";196;"POL";24,1;127;"Stefanos Tsitsipas";"R";193;"GRE";22,6;"2-6 6-3 6-4";3;"QF";140;15;1;92;60;39;17;14;10;13;7;3;96;61;43;15;13;5;8;37;1645;5;6950;2;6;6;NA;NA;6;3;4;NA;NA;2021-03-22;2021;"2021-0403:125";928;1;2,79054663437105;5,67807190511264;59;"Hubert Hurkacz";127;"Stefanos Tsitsipas";2,79054663437105;5,67807190511264;-2,88752527074159;24,1;22,6;1,5;196;193;3;0,769230769230769;0,625;0,769230769230769;0,625;0,144230769230769;8;13;5;10;3;3;3;3;0;0;0;1
"829515";"2021-0403";"Miami Masters";"Hard";"128";"Masters";126;110;"Andrey Rublev";"R";188;"RUS";23,4;72;"Sebastian Korda";"R";196;"USA";20,7;"7-5 7-6(7)";3;"QF";102;5;0;66;33;28;16;12;0;2;4;2;79;55;39;8;12;4;7;8;5101;87;865;7;7;NA;NA;NA;5;6;NA;NA;NA;2021-03-22;2021;"2021-0403:126";929;0;5;1,55705650415127;72;"Sebastian Korda";110;"Andrey Rublev";1,55705650415127;5;-3,44294349584873;20,7;23,4;-2,7;196;188;8;0;0,571428571428571;0,571428571428571;0;0,571428571428571;7;2;4;0;3;2;2;3;-1;0;0;1
"829516";"2021-0403";"Miami Masters";"Hard";"128";"Masters";127;119;"Jannik Sinner";"R";188;"ITA";19,5;13;"Alexander Bublik";"R";196;"KAZ";23,7;"7-6(5) 6-4";3;"QF";100;2;3;81;52;33;17;11;7;9;7;5;88;52;33;17;11;6;9;31;1789;44;1385;7;6;NA;NA;NA;6;4;NA;NA;NA;2021-03-22;2021;"2021-0403:127";930;0;3,04580368961313;2,5405683813627;13;"Alexander Bublik";119;"Jannik Sinner";2,5405683813627;3,04580368961313;-0,505235308250422;23,7;19,5;4,2;196;188;8;0,777777777777778;0,666666666666667;0,666666666666667;0,777777777777778;-0,111111111111111;9;9;6;7;3;2;2;3;-1;0;0;1
"829517";"2021-0403";"Miami Masters";"Hard";"128";"Masters";128;6;"Roberto Bautista Agut";"R";183;"ESP";32,9;86;"Daniil Medvedev";"R";198;"RUS";25,1;"6-4 6-2";3;"QF";92;0;0;56;39;27;13;9;3;3;8;3;66;45;30;7;9;4;7;12;2910;2;9940;6;6;NA;NA;NA;4;2;NA;NA;NA;2021-03-22;2021;"2021-0403:128";931;1;4,41503749927884;7;6;"Roberto Bautista Agut";86;"Daniil Medvedev";4,41503749927884;7;-2,58496250072116;32,9;25,1;7,8;183;198;-15;1;0,571428571428571;1;0,571428571428571;0,428571428571429;7;3;4;3;3;0;3;0;3;0;0;1
"829518";"2021-0403";"Miami Masters";"Hard";"128";"Masters";129;59;"Hubert Hurkacz";"R";196;"POL";24,1;110;"Andrey Rublev";"R";188;"RUS";23,4;"6-3 6-4";3;"SF";87;8;1;73;44;33;14;10;4;5;2;1;59;35;25;9;9;5;8;37;1645;8;5101;6;6;NA;NA;NA;3;4;NA;NA;NA;2021-03-22;2021;"2021-0403:129";932;1;2,79054663437105;5;59;"Hubert Hurkacz";110;"Andrey Rublev";2,79054663437105;5;-2,20945336562895;24,1;23,4;0,700000000000003;196;188;8;0,8;0,625;0,8;0,625;0,175;8;5;5;4;3;1;3;1;2;0;0;1
"829519";"2021-0403";"Miami Masters";"Hard";"128";"Masters";130;119;"Jannik Sinner";"R";188;"ITA";19,5;6;"Roberto Bautista Agut";"R";183;"ESP";32,9;"5-7 6-4 6-4";3;"SF";148;5;2;100;65;42;20;16;7;10;2;0;89;60;38;15;16;4;8;31;1789;12;2910;5;6;6;NA;NA;7;4;4;NA;NA;2021-03-22;2021;"2021-0403:130";933;0;3,04580368961313;4,41503749927884;6;"Roberto Bautista Agut";119;"Jannik Sinner";4,41503749927884;3,04580368961313;1,36923380966572;32,9;19,5;13,4;183;188;-5;0,7;0,5;0,5;0,7;-0,2;8;10;4;7;4;3;3;4;-1;0;0;1
"829520";"2021-0403";"Miami Masters";"Hard";"128";"Masters";131;59;"Hubert Hurkacz";"R";196;"POL";24,1;119;"Jannik Sinner";"R";188;"ITA";19,5;"7-6(4) 6-4";3;"F";103;3;1;69;49;34;7;11;0;3;1;5;78;47;26;15;11;7;11;37;1645;31;1789;7;6;NA;NA;NA;6;4;NA;NA;NA;2021-03-22;2021;"2021-0403:131";934;1;2,79054663437105;3,04580368961313;59;"Hubert Hurkacz";119;"Jannik Sinner";2,79054663437105;3,04580368961313;-0,255257055242075;24,1;19,5;4,6;196;188;8;0;0,636363636363636;0;0,636363636363636;-0,636363636363636;11;3;7;0;4;3;4;3;1;0;0;1
